,,,,"Single-Family Unit (3-BR, 2,000 sf, on 10,000 sq. ft. lot at density of 4 UPA and value of $200,000)",,,,,,,,,,,,,,,,,"Multi-Family Unit (2 bedroom, 1,000 sq. ft. unit, density of 12 UPA; $100,000 value; 7-2"" meters (2 for irrigation) for 240 unit complex)",,,,,,,,,,,,,,,,,"Retail per 1,000 sq. ft. (100,001 sq. ft. shopping center; 0.15 FAR; 3"" meter)",,,,,,,,,,,,,,,,,"Office per 1,000 sq. ft. (100,001 sq. ft. general office building; 0.25 FAR; 3"" meter)",,,,,,,,,,,,,,,,,"Industrial per 1,000 sq. ft. (100,001 sq. ft. building; 0.15 FAR; 3"" meter)",,,,,,,,,,,,,,,,,,,,,,,,,,
State,County,Jurisdiction,Updated,,Total ,Non-Util,Roads,Water,Sewer,Drain,Parks,Library,Fire,Police,GenGov,Schools,Other,State,County,Jurisdiction,,Total ,Non-Util,Roads,Water,Sewer,Drain,Parks,Library,Fire,Police,GenGov,Schools,Other,State,County,Jurisdiction,,Total ,Non-Util,Roads,Water,Sewer,Drain,Parks,Library,Fire,Police,GenGov,Schools,Other,State,County,Jurisdiction,,Total ,Non-Util,Roads,Water,Sewer,Drain,Parks,Library,Fire,Police,GenGov,Schools,Other,State,County,Jurisdiction,,Total ,Non-Util,Roads,Water,Sewer,Drain,Parks,Library,Fire,Police,GenGov,Schools,Other,,,,,,,,,,,,,
CA,Alameda,San Leandro,7/29/12,,"$27,687","$23,795","$1,222",,"$3,892",,"$14,750",,,,,"$6,400","$1,423",CA,Alameda,San Leandro,,"$21,914","$18,674","$1,222",,"$3,240",,"$12,892",,,,,"$3,200","$1,360",CA,Alameda,San Leandro,,"$5,043","$5,043","$3,790",,$623,,,,,,,$510,$120,CA,Alameda,San Leandro,,"$4,643","$4,643","$3,390",,$623,,,,,,,$510,$120,CA,Alameda,San Leandro,,"$2,343","$2,343","$1,090",,$623,,,,,,,$510,$120,,,,,,,,,,,,,
CA,Contra Costa,Orinda,7/29/12,,"$21,096","$21,096","$6,093",,,"$5,080","$9,923",,,,,,,CA,Contra Costa,Orinda,,"$12,540","$12,540","$3,838",,,"$2,540","$6,162",,,,,,,CA,Contra Costa,Orinda,,"$5,130","$5,130","$2,590",,,"$2,540",,,,,,,,CA,Contra Costa,Orinda,,"$5,130","$5,130","$2,590",,,"$2,540",,,,,,,,CA,Contra Costa,Orinda,,"$5,130","$5,130","$2,590",,,"$2,540",,,,,,,,,,,,,,,,,,,,
CA,El Dorado,El Dorado Co,7/29/12,,"$28,344","$28,344","$22,404",,,,,,,,,"$5,940",,CA,El Dorado,El Dorado Co,,"$17,553","$17,553","$14,583",,,,,,,,,"$2,970",,CA,El Dorado,El Dorado Co,,"$9,258","$9,258","$8,788",,,,,,,,,$470,,CA,El Dorado,El Dorado Co,,"$2,719","$2,719","$2,249",,,,,,,,,$470,,CA,El Dorado,El Dorado Co,,"$1,900","$1,900","$1,430",,,,,,,,,$470,,,,,,,,,,,,,,
CA,Fresno,Clovis,7/29/12,,"$19,934","$7,390","$4,573","$4,380","$8,164",,"$1,984",,$514,,,,$319,CA,Fresno,Clovis,,"$8,877","$6,494","$3,811","$1,022","$1,361",,"$1,984",,$514,,,,$185,CA,Fresno,Clovis,,"$10,646","$8,639","$6,999",$701,"$1,306",,$830,,$625,,,,$185,CA,Fresno,Clovis,,"$11,015","$9,008","$6,999",$701,"$1,306",,$830,,$625,,,,$554,CA,Fresno,Clovis,,"$11,015","$9,008","$6,999",$701,"$1,306",,$830,,$625,,,,$554,,,,,,,,,,,,,
CA,Kern,Bakersfield,7/29/12,,"$24,702","$20,702","$12,870",,"$4,000",,"$1,716",,,,,"$5,580",$536,CA,Kern,Bakersfield,,"$13,443","$10,898","$6,213",,"$2,545",,"$1,716",,,,,"$2,790",$179,CA,Kern,Bakersfield,,"$9,081","$8,441","$7,643",,$640,,,,,,,$470,$328,CA,Kern,Bakersfield,,"$3,102","$2,462","$1,795",,$640,,,,,,,$470,$197,CA,Kern,Bakersfield,,"$2,734","$2,094","$1,296",,$640,,,,,,,$470,$328,,,,,,,,,,,,,
CA,Los Angeles,Lancaster,7/29/12,,"$13,881","$13,881","$2,841",,,"$4,659","$3,534",,"$1,751",,$119,$800,$177,CA,Los Angeles,Lancaster,,"$12,162","$12,162","$2,648",,,"$4,659","$3,284",,$876,,$119,$400,$177,CA,Los Angeles,Lancaster,,"$3,443","$3,443","$1,760",,,$760,,,$876,,$47,,,CA,Los Angeles,Lancaster,,"$3,443","$3,443","$1,760",,,$760,,,$876,,$47,,,CA,Los Angeles,Lancaster,,"$2,353","$2,353",$670,,,$760,,,$876,,$47,,,,,,,,,,,,,,,
CA,Los Angeles,Long Beach,7/29/12,,"$16,817","$16,817","$1,125",,,,"$4,613",,$496,$703,,"$9,880",,CA,Los Angeles,Long Beach,,"$10,543","$10,543","$1,125",,,,"$3,563",,$378,$537,,"$4,940",,CA,Los Angeles,Long Beach,,"$4,179","$4,179","$3,000",,,,,,$267,$442,,$470,,CA,Los Angeles,Long Beach,,"$3,333","$3,333","$2,000",,,,,,$325,$538,,$470,,CA,Los Angeles,Long Beach,,"$1,920","$1,920","$1,100",,,,,,$132,$218,,$470,,,,,,,,,,,,,,
CA,Monterey,Salinas,11/5/11,,"$11,803","$7,395","$3,110",,"$4,408","$1,404","$2,409",,,,,,$472,CA,Monterey,Salinas,,"$8,818","$4,846","$2,068",,"$3,972",$936,"$1,606",,,,,,$236,CA,Monterey,Salinas,,"$15,441","$14,736","$13,354",,$705,$909,,,,,,,$472,CA,Monterey,Salinas,,"$5,147","$4,442","$3,424",,$705,$546,,,,,,,$472,CA,Monterey,Salinas,,"$4,254","$3,549","$2,168",,$705,$909,,,,,,,$472,,,,,,,,,,,,,
CA,Napa,St. Helena,7/29/12,,"$50,500","$27,160","$8,220","$12,920","$10,420",$40,,,,"$2,500","$5,460","$5,940","$5,000",CA,Napa,St. Helena,,"$19,250","$12,290","$2,820","$2,810","$4,150",$20,,,,"$1,250","$2,730","$2,970","$2,500",CA,Napa,St. Helena,,"$64,570","$45,370","$36,870","$10,690","$8,510",$20,,,,"$1,250","$1,680",$470,"$5,080",CA,Napa,St. Helena,,"$27,280","$17,480","$9,460","$5,390","$4,410",$20,,,,"$1,250","$2,270",$470,"$4,010",CA,Napa,St. Helena,,"$23,730","$10,530","$5,980","$7,350","$5,850",$20,,,,"$1,250","$1,580",$470,"$1,230",,,,,,,,,,,,,
CA,Orange,Brea,7/29/12,,"$26,810","$12,876","$1,974","$13,934",,,"$9,818",,"$1,029",$55,,,,CA,Orange,Brea,,"$11,086","$7,835","$1,453","$3,251",,,"$5,611",,$731,$40,,,,CA,Orange,Brea,,"$4,825","$2,596","$2,350","$2,229",,,,,$191,$55,,,,CA,Orange,Brea,,"$4,923","$2,694","$2,350","$2,229",,,,,$267,$77,,,,CA,Orange,Brea,,"$3,657","$1,428","$1,250","$2,229",,,,,$138,$40,,,,,,,,,,,,,,,,
CA,Placer,Rocklin,7/29/12,,"$16,116","$16,116","$6,578",,,$293,"$2,696",,,,"$6,549",,,CA,Placer,Rocklin,,"$10,443","$10,443","$4,100",,,$116,"$2,368",,,,"$3,859",,,CA,Placer,Rocklin,,"$11,233","$11,233","$9,727",,,$106,,,,,"$1,400",,,CA,Placer,Rocklin,,"$13,424","$13,424","$11,410",,,$64,,,,,"$1,950",,,CA,Placer,Rocklin,,"$7,027","$7,027","$5,951",,,$106,,,,,$970,,,,,,,,,,,,,,,
CA,Sacramento,Citrus Heights,7/29/12,,"$17,137","$9,687","$2,434",,"$7,450","$1,894","$1,079",,,,,"$4,280",,CA,Sacramento,Citrus Heights,,"$6,060","$4,818","$2,013",,"$1,242",,$665,,,,,"$2,140",,CA,Sacramento,Citrus Heights,,"$10,637","$9,445","$8,155",,"$1,192",,$180,,,,,$340,$770,CA,Sacramento,Citrus Heights,,"$7,712","$6,520","$4,840",,"$1,192",,$370,,,,,$340,$970,CA,Sacramento,Citrus Heights,,"$6,672","$5,480","$4,440",,"$1,192",,$90,,,,,$340,$610,,,,,,,,,,,,,
CA,Sacramento,Elk Grove,7/29/12,,"$33,021","$15,752","$7,661","$6,069","$11,200",,$8,$725,"$1,731",$439,$645,,"$4,543",CA,Sacramento,Elk Grove,,"$16,133","$13,075","$5,415",$566,"$2,492",,"$3,063",$479,"$1,139",$290,$425,,"$2,264",CA,Sacramento,Elk Grove,,"$16,216","$12,340","$9,030",$388,"$3,488",,$840,,"$1,500",$80,$120,,$770,CA,Sacramento,Elk Grove,,"$14,147","$11,190","$7,180",$388,"$2,569",,"$1,210",,"$1,500",$130,$200,,$970,CA,Sacramento,Elk Grove,,"$10,176","$6,300","$4,640",$388,"$3,488",,$410,,$560,$30,$50,,$610,,,,,,,,,,,,,
,,,,"Single-Family Unit (3-BR, 2,000 sf, on 10,000 sq. ft. lot at density of 4 UPA and value of $200,000)",,,,,,,,,,,,,,,,,"Multi-Family Unit (2 bedroom, 1,000 sq. ft. unit, density of 12 UPA; $100,000 value; 7-2"" meters (2 for irrigation) for 240 unit complex)",,,,,,,,,,,,,,,,,"Retail per 1,000 sq. ft. (100,001 sq. ft. shopping center; 0.15 FAR; 3"" meter)",,,,,,,,,,,,,,,,,"Office per 1,000 sq. ft. (100,001 sq. ft. general office building; 0.25 FAR; 3"" meter)",,,,,,,,,,,,,,,,,"Industrial per 1,000 sq. ft. (100,001 sq. ft. building; 0.15 FAR; 3"" meter)",,,,,,,,,,,,,,,,,,,,,,,,,,
State,County,Jurisdiction,Updated,,Total ,Non-Util,Roads,Water,Sewer,Drain,Parks,Library,Fire,Police,GenGov,Schools,Other,State,County,Jurisdiction,,Total ,Non-Util,Roads,Water,Sewer,Drain,Parks,Library,Fire,Police,GenGov,Schools,Other,State,County,Jurisdiction,,Total ,Non-Util,Roads,Water,Sewer,Drain,Parks,Library,Fire,Police,GenGov,Schools,Other,State,County,Jurisdiction,,Total ,Non-Util,Roads,Water,Sewer,Drain,Parks,Library,Fire,Police,GenGov,Schools,Other,State,County,Jurisdiction,,Total ,Non-Util,Roads,Water,Sewer,Drain,Parks,Library,Fire,Police,GenGov,Schools,Other,,,,,,,,,,,,,
CA,Sacramento,Sacramento,7/29/12,,"$42,492","$33,660","$7,013","$1,382","$7,450","$3,780","$7,393",,,,,"$5,940","$9,533",CA,Sacramento,Sacramento,,"$23,340","$17,462","$5,895",$291,"$5,588","$1,060","$4,359",,,,,"$2,970","$3,178",CA,Sacramento,Sacramento,,"$26,430","$24,957","$13,621",$280,"$1,192","$2,840",$390,,,,,$470,"$7,636",CA,Sacramento,Sacramento,,"$21,374","$19,901","$10,310",$280,"$1,192","$2,840",$530,,,,,$470,"$5,752",CA,Sacramento,Sacramento,,"$15,504","$14,032","$4,266",$280,"$1,192","$1,890",$160,,,,,$470,"$7,246",,,,,,,,,,,,,
CA,San Bernardino,Highland,7/29/12,,"$20,598","$20,598","$12,540",,,$765,"$3,480",$857,$746,$210,"$2,000",,,CA,San Bernardino,Highland,,"$15,406","$15,406","$8,372",,,$327,"$3,348",$825,$242,$332,"$1,960",,,CA,San Bernardino,Highland,,"$12,471","$12,471","$11,779",,,$170,,,$182,$121,$219,,,CA,San Bernardino,Highland,,"$12,471","$12,471","$11,779",,,$170,,,$182,$121,$219,,,CA,San Bernardino,Highland,,"$8,676","$8,676","$8,193",,,$203,,,$54,$7,$219,,,,,,,,,,,,,,,
CA,San Bernardino,Redlands,7/29/12,,"$13,880","$13,880","$2,488",,,$700,"$4,482",$764,$996,"$1,806","$2,644",,,CA,San Bernardino,Redlands,,"$9,608","$9,608","$1,747",,,$343,"$3,151",$538,$700,"$1,270","$1,859",,,CA,San Bernardino,Redlands,,"$12,714","$12,714","$11,164",,,$170,,$110,$500,$310,$460,,,CA,San Bernardino,Redlands,,"$5,033","$5,033","$2,863",,,$170,,$150,$720,$460,$670,,,CA,San Bernardino,Redlands,,"$2,622","$2,622","$1,812",,,$150,,$50,$240,$150,$220,,,,,,,,,,,,,,,
CA,San Bernardino,Rialto,7/29/12,,"$20,145","$10,785","$2,829","$5,638","$3,722","$3,135","$2,932",$127,$519,$624,$619,,,CA,San Bernardino,Rialto,,"$11,470","$7,410","$1,958",$872,"$3,188",$864,"$2,327",$112,$524,"$1,031",$594,,,CA,San Bernardino,Rialto,,"$9,525","$8,221","$6,500",$564,$740,"$1,105",$140,,$238,$112,$126,,,CA,San Bernardino,Rialto,,"$7,910","$5,631","$3,910",$564,"$1,715","$1,105",$140,,$238,$112,$126,,,CA,San Bernardino,Rialto,,"$4,780","$3,476","$2,220",$564,$740,"$1,023",$120,,$26,$26,$61,,,,,,,,,,,,,,,
CA,San Diego,Carlsbad,7/29/12,,"$38,225","$27,085","$3,280","$8,041","$3,099",$685,"$6,208",,,,"$7,000","$6,300","$3,612",CA,San Diego,Carlsbad,,"$19,073","$17,212","$1,968","$1,344",$517,$416,"$5,025",,,,"$3,500","$3,150","$3,154",CA,San Diego,Carlsbad,,"$11,661","$10,352","$5,668",$813,$496,$763,,,,,"$3,500",,$420,CA,San Diego,Carlsbad,,"$6,973","$5,663","$1,453",$813,$496,$458,,,,,"$3,500",,$252,CA,San Diego,Carlsbad,,"$6,913","$5,604",$920,$813,$496,$763,,,,,"$3,500",,$420,,,,,,,,,,,,,
CA,San Diego,Escondido,7/29/12,,"$29,382","$12,866","$3,015","$9,016","$7,500","$1,071","$4,129",,,,"$4,533",,$118,CA,San Diego,Escondido,,"$21,914","$12,123","$2,675","$4,166","$5,625",$428,"$4,129",,,,"$4,533",,$358,CA,San Diego,Escondido,,"$8,653","$6,490","$3,360",$883,"$1,280",$700,,,,,"$2,130",,$300,CA,San Diego,Escondido,,"$6,003","$3,840",$710,$883,"$1,280",$700,,,,,"$2,130",,$300,CA,San Diego,Escondido,,"$4,463","$2,950",$340,$883,$630,$700,,,,,"$1,610",,$300,,,,,,,,,,,,,
CA,San Diego,San Diego,7/29/12,,"$36,103","$24,606","$2,474","$7,373","$4,124",,,,,,,"$5,260","$16,872",CA,San Diego,San Diego,,"$24,328","$16,501","$1,979","$3,703","$4,124",,,,,,,"$2,630","$11,892",CA,San Diego,San Diego,,"$16,100","$14,537","$13,183",$903,$660,,,,$294,,,$420,$640,CA,San Diego,San Diego,,"$6,717","$5,154","$3,380",$903,$660,,,,$294,,,$420,"$1,060",CA,San Diego,San Diego,,"$5,057","$3,494","$2,140",$903,$660,,,,$294,,,$420,$640,,,,,,,,,,,,,
CA,San Joaquin,Lodi,7/29/12,,"$28,153","$20,583","$4,069","$1,430","$6,140","$5,231","$7,900",,$550,$562,"$2,271",,,CA,San Joaquin,Lodi,,"$24,853","$17,049","$4,137","$1,664","$6,140","$1,744","$7,373",,$791,$885,"$2,120",,,CA,San Joaquin,Lodi,,"$16,091","$14,549","$5,182",$560,$982,"$4,259","$1,548",,$905,"$1,418","$1,237",,,CA,San Joaquin,Lodi,,"$12,869","$11,551","$4,888",$336,$982,"$2,555","$1,567",,$497,$768,"$1,276",,,CA,San Joaquin,Lodi,,"$12,772","$11,562","$4,982",$228,$982,"$4,259","$1,112",,$215,$103,$890,,,,,,,,,,,,,,,
CA,San Joaquin,Ripon,7/29/12,,"$61,183","$48,209","$9,530","$9,172","$3,802","$2,430","$13,056",$434,"$2,710",$498,"$4,239","$6,160","$9,152",CA,San Joaquin,Ripon,,"$35,867","$27,376","$4,956","$6,115","$2,376",$555,"$8,160",$271,"$1,807",$312,"$3,063","$3,080","$5,172",CA,San Joaquin,Ripon,,"$28,327","$20,994","$13,562","$2,800","$4,533","$2,333","$1,200",,"$1,536",$200,"$1,277",$470,$416,CA,San Joaquin,Ripon,,"$17,708","$13,228","$7,572","$1,760","$2,720","$1,400",$720,,"$1,807",$120,$890,$470,$249,CA,San Joaquin,Ripon,,"$22,002","$12,736","$6,989","$2,933","$6,333","$2,800",$467,,$994,$67,$533,$470,$416,,,,,,,,,,,,,
CA,San Luis Obispo,Paso Robles,7/29/12,,"$50,019","$25,769","$7,398","$17,750","$6,500","$2,020","$4,803","$1,154",$884,$74,"$4,176","$5,260",,CA,San Luis Obispo,Paso Robles,,"$27,943","$19,284","$5,919","$2,759","$5,900",$995,"$4,208","$1,013",$774,$87,"$3,658","$2,630",,CA,San Luis Obispo,Paso Robles,,"$12,449","$10,020","$7,620","$1,775",$654,"$1,380",,,$550,$50,$420,,,CA,San Luis Obispo,Paso Robles,,"$12,449","$10,020","$7,620","$1,775",$654,"$1,380",,,$550,$50,$420,,,CA,San Luis Obispo,Paso Robles,,"$7,254","$4,825","$3,715","$1,775",$654,$910,,,$50,$20,$130,,,,,,,,,,,,,,,
CA,San Luis Obispo,San Luis Obispo,7/29/12,,"$34,682","$13,457","$3,457","$17,092","$4,133",,,,,,,,"$10,000",CA,San Luis Obispo,San Luis Obispo,,"$25,047","$8,068","$3,068","$13,673","$3,306",,,,,,,,"$5,000",CA,San Luis Obispo,San Luis Obispo,,"$20,274","$17,282","$7,282","$2,393",$599,,,,,,,,"$10,000",CA,San Luis Obispo,San Luis Obispo,,"$19,925","$16,933","$6,933","$2,393",$599,,,,,,,,"$10,000",CA,San Luis Obispo,San Luis Obispo,,"$14,994","$12,002","$2,002","$2,393",$599,,,,,,,,"$10,000",,,,,,,,,,,,,
CA,Santa Barbara,Carpinteria,7/29/12,,"$37,086","$37,086","$13,066",,,"$2,333","$15,433",,,,"$1,654","$4,100",$500,CA,Santa Barbara,Carpinteria,,"$24,882","$24,882","$8,583",,,$829,"$11,670",,,,"$1,250","$2,050",$500,CA,Santa Barbara,Carpinteria,,"$41,839","$41,839","$37,430",,,"$1,714","$2,060",,,,$260,$330,$45,CA,Santa Barbara,Carpinteria,,"$41,153","$41,153","$37,430",,,"$1,028","$2,060",,,,$260,$330,$45,CA,Santa Barbara,Carpinteria,,"$21,599","$21,599","$17,830",,,"$1,714","$1,490",,,,$190,$330,$45,,,,,,,,,,,,,
CA,Santa Barbara,Santa Maria,7/29/12,,"$23,436","$18,112","$8,730","$1,533","$3,791",,"$6,672",$824,$822,$736,$328,,,CA,Santa Barbara,Santa Maria,,"$16,200","$11,249","$4,511","$1,533","$3,418",,"$5,379",$412,$411,$368,$168,,,CA,Santa Barbara,Santa Maria,,"$12,044","$9,080","$8,306","$1,612","$1,352",,$24,$155,$59,$368,$168,,,CA,Santa Barbara,Santa Maria,,"$8,258","$5,294","$4,520","$1,612","$1,352",,$24,$155,$59,$368,$168,,,CA,Santa Barbara,Santa Maria,,"$7,358","$4,394","$3,620","$1,612","$1,352",,$24,$155,$59,$368,$168,,,,,,,,,,,,,,,
CA,Santa Clara,Gilroy,7/29/12,,"$45,934","$28,167","$11,809","$5,236","$12,531",$158,,,,,"$16,200",,,CA,Santa Clara,Gilroy,,"$32,191","$23,292","$9,572","$2,118","$6,781",$90,,,,,"$13,630",,,CA,Santa Clara,Gilroy,,"$27,216","$22,412","$19,687",$838,"$3,966",$285,,,,,"$2,440",,,CA,Santa Clara,Gilroy,,"$27,102","$22,298","$19,687",$838,"$3,966",$171,,,,,"$2,440",,,CA,Santa Clara,Gilroy,,"$11,272","$6,468","$5,178",$838,"$3,966",$210,,,,,"$1,080",,,,,,,,,,,,,,,
CA,Santa Clara,Palo Alto,7/26/12,,"$28,975","$16,475","$3,017","$5,000","$7,500",,"$12,556",$902,,,,,,CA,Santa Clara,Palo Alto,,"$12,655","$10,618","$1,852",$788,"$1,250",,"$8,227",$539,,,,,,CA,Santa Clara,Palo Alto,,"$35,013","$33,813","$11,142",,"$1,200",,"$4,473",$228,,,,,"$17,970",CA,Santa Clara,Palo Alto,,"$28,322","$27,122","$4,451",,"$1,200",,"$4,473",$228,,,,,"$17,970",CA,Santa Clara,Palo Alto,,"$26,768","$25,568","$2,897",,"$1,200",,"$4,473",$228,,,,,"$17,970",,,,,,,,,,,,,
CA,Santa Cruz,Santa Cruz Co,7/29/12,,"$10,440","$10,440","$6,000",,,"$4,440",,,,,,,,CA,Santa Cruz,Santa Cruz Co,,"$6,420","$6,420","$4,200",,,"$2,220",,,,,,,,CA,Santa Cruz,Santa Cruz Co,,"$27,984","$27,984","$25,764",,,"$2,220",,,,,,,,CA,Santa Cruz,Santa Cruz Co,,"$8,826","$8,826","$6,606",,,"$2,220",,,,,,,,CA,Santa Cruz,Santa Cruz Co,,"$6,402","$6,402","$4,182",,,"$2,220",,,,,,,,,,,,,,,,,,,,
CA,Santa Cruz,Scotts Valley,7/29/12,,"$22,267","$16,130","$4,855",,"$6,137",$330,"$8,933",$748,,$882,$382,,,CA,Santa Cruz,Scotts Valley,,"$16,453","$12,013","$2,881",,"$4,440",$165,"$6,955",$748,,$882,$382,,,CA,Santa Cruz,Scotts Valley,,"$14,052","$14,052","$9,650",,$982,$165,,,,"$3,101",$154,,,CA,Santa Cruz,Scotts Valley,,"$12,812","$12,812","$9,650",,$982,$165,,,,"$1,861",$154,,,CA,Santa Cruz,Scotts Valley,,"$10,147","$10,147","$5,750",,$982,$165,,,,"$3,101",$149,,,,,,,,,,,,,,,
CA,Shasta,Redding,7/29/12,,"$25,143","$11,334","$5,582","$6,889","$6,920",$891,"$3,996",,$865,,,,,CA,Shasta,Redding,,"$10,603","$7,842","$3,593","$1,607","$1,153",$438,"$3,115",,$696,,,,,CA,Shasta,Redding,,"$16,037","$16,037","$12,669","$1,102","$1,107",$559,,,$600,,,,,CA,Shasta,Redding,,"$13,463","$13,463","$9,853","$1,102","$1,107",$513,,,$888,,,,,CA,Shasta,Redding,,"$8,131","$8,131","$5,068","$1,102","$1,107",$374,,,$480,,,,,,,,,,,,,,,,,
CA,Solano,Vacaville,7/29/12,,"$46,140","$29,673","$8,745","$7,643","$8,824","$2,039","$4,208",,$305,$682,$677,"$4,100","$8,917",CA,Solano,Vacaville,,"$31,702","$21,656","$5,421","$2,987","$7,059","$1,738","$2,894",,$105,$595,$418,"$2,050","$8,435",CA,Solano,Vacaville,,"$12,772","$12,772","$4,728","$1,773","$1,760","$1,502",,,$188,"$1,270",$379,$330,$841,CA,Solano,Vacaville,,"$11,309","$11,309","$3,590","$1,773","$2,240",$901,,,$113,$671,$292,$330,"$1,399",CA,Solano,Vacaville,,"$16,245","$16,245","$2,627","$1,773","$8,842","$1,502",,,$188,$190,$204,$330,$588,,,,,,,,,,,,,
CA,Sonoma,Windsor,7/29/12,,"$48,396","$27,004","$10,527","$7,161","$14,231","$3,036","$8,870",,,,"$4,571",,,CA,Sonoma,Windsor,,"$29,784","$18,779","$6,462","$1,113","$9,892","$3,036","$6,124",,,,"$3,157",,,CA,Sonoma,Windsor,,"$15,140","$15,140","$8,790",$716,"$2,277","$2,453",,,,,$903,,,CA,Sonoma,Windsor,,"$12,676","$12,676","$6,706",$716,"$2,277","$1,472",,,,,"$1,505",,,CA,Sonoma,Windsor,,"$10,431","$10,431","$4,339",$716,"$2,277","$2,453",,,,,$645,,,,,,,,,,,,,,,
CA,Yolo,Davis,7/29/12,,"$23,216","$23,216","$8,093",,,$305,"$5,877",,,$992,"$2,389","$5,560",,CA,Yolo,Davis,,"$14,873","$14,873","$4,942",,,$85,"$4,486",,,$757,"$1,823","$2,780",,CA,Yolo,Davis,,"$23,559","$23,559","$20,239",,,$118,$856,,,"$1,078",$928,$340,,CA,Yolo,Davis,,"$8,512","$8,512","$5,192",,,$118,$856,,,"$1,078",$928,$340,,CA,Yolo,Davis,,"$1,682","$1,682",$480,,,$118,$223,,,$280,$241,$340,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CO,Adams,Adams Co,7/29/12,,"$1,599","$1,599","$1,599",,,,,,,,,,,CO,Adams,Adams Co,,$983,$983,$983,,,,,,,,,,,CO,Adams,Adams Co,,"$2,131","$2,131","$2,131",,,,,,,,,,,CO,Adams,Adams Co,,"$1,178","$1,178","$1,178",,,,,,,,,,,CO,Adams,Adams Co,,$776,$776,$776,,,,,,,,,,,,,,,,,,,,,,,
CO,Adams,Commerce City,7/29/12,,"$6,698","$5,723","$1,181",$975,,$521,"$3,402",,,,,$619,,CO,Adams,Commerce City,,"$2,172","$2,172",$726,,,$174,"$1,134",,,,,$138,,CO,Adams,Commerce City,,"$4,808","$4,808","$3,229",,,$319,"$1,260",,,,,,,CO,Adams,Commerce City,,"$2,688","$2,688","$1,741",,,$191,$756,,,,,,,CO,Adams,Commerce City,,"$2,725","$2,725","$1,146",,,$319,"$1,260",,,,,,,,,,,,,,,,,,,
CO,Boulder,Boulder,7/29/12,,"$37,058","$17,380","$2,062","$15,542","$4,136","$7,120","$4,012",$431,$196,$277,$402,"$2,420",$460,CO,Boulder,Boulder,,"$21,763","$10,870","$1,528","$8,530","$2,363","$3,560","$3,165",$354,$265,$228,$330,"$1,210",$230,CO,Boulder,Boulder,,"$9,408","$6,260","$2,480","$2,487",$662,"$2,340",,,$360,$450,$130,,$500,CO,Boulder,Boulder,,"$9,408","$6,260","$2,480","$2,487",$662,"$2,340",,,$360,$450,$130,,$500,CO,Boulder,Boulder,,"$9,408","$6,260","$2,480","$2,487",$662,"$2,340",,,$360,$450,$130,,$500,,,,,,,,,,,,,
CO,Eagle,Eagle Co,7/29/12,,"$6,931","$6,931","$4,378",,,,,,"$2,553",,,,,CO,Eagle,Eagle Co,,"$4,174","$4,174","$3,034",,,,,,"$1,140",,,,,CO,Eagle,Eagle Co,,"$9,652","$9,652","$9,026",,,,,,$626,,,,,CO,Eagle,Eagle Co,,"$5,790","$5,790","$5,164",,,,,,$626,,,,,CO,Eagle,Eagle Co,,"$3,816","$3,816","$3,190",,,,,,$626,,,,,,,,,,,,,,,,,
CO,Eagle,Basalt,7/29/12,,"$7,967","$2,750",$750,"$5,217",,,,,,,,,"$2,000",CO,Eagle,Basalt,,"$3,910","$1,750",$750,"$2,160",,,,,,,,,"$1,000",CO,Eagle,Basalt,,"$2,690","$2,000","$1,000",$690,,,,,,,,,"$1,000",CO,Eagle,Basalt,,"$3,035","$2,000","$1,000","$1,035",,,,,,,,,"$1,000",CO,Eagle,Basalt,,"$2,518","$2,000","$1,000",$518,,,,,,,,,"$1,000",,,,,,,,,,,,,
CO,El Paso,Colorado Springs,7/29/12,,"$17,148","$5,083",,"$10,197","$1,868","$1,770","$1,781",,,,,"$1,532",,CO,El Paso,Colorado Springs,,"$8,730","$2,222",,"$5,295","$1,213",$590,"$1,264",,,,,$368,,CO,El Paso,Colorado Springs,,"$3,552","$1,084",,"$2,044",$424,"$1,084",,,,,,,,CO,El Paso,Colorado Springs,,"$3,118",$650,,"$2,044",$424,$650,,,,,,,,CO,El Paso,Colorado Springs,,"$3,552","$1,084",,"$2,044",$424,"$1,084",,,,,,,,,,,,,,,,,,,,
CO,Fremont,Canon City,7/29/12,,$304,$304,,,,,,,$304,,,,,CO,Fremont,Canon City,,$304,$304,,,,,,,$304,,,,,CO,Fremont,Canon City,,$152,$152,,,,,,,$152,,,,,CO,Fremont,Canon City,,$152,$152,,,,,,,$152,,,,,CO,Fremont,Canon City,,$152,$152,,,,,,,$152,,,,,,,,,,,,,,,,,
CO,Jefferson,Jefferson Co,7/29/12,,"$3,276","$3,276","$3,276",,,,,,,,,,,CO,Jefferson,Jefferson Co,,"$2,725","$2,725","$2,725",,,,,,,,,,,CO,Jefferson,Jefferson Co,,"$7,120","$7,120","$7,120",,,,,,,,,,,CO,Jefferson,Jefferson Co,,"$4,790","$4,790","$4,790",,,,,,,,,,,CO,Jefferson,Jefferson Co,,"$2,060","$2,060","$2,060",,,,,,,,,,,,,,,,,,,,,,,
