,,,,"Single-Family Unit (3-BR, 2,000 sf, on 10,000 sq. ft. lot at density of 4 UPA and value of $200,000)",,,,,,,,,,,,,,,,,"Multi-Family Unit (2 bedroom, 1,000 sq. ft. unit, density of 12 UPA; $100,000 value; 7-2"" meters (2 for irrigation) for 240 unit complex)",,,,,,,,,,,,,,,,,"Retail per 1,000 sq. ft. (100,000 sq. ft. shopping center; 0.15 FAR; 3"" meter)",,,,,,,,,,,,,,,,,"Office per 1,000 sq. ft. (100,000 sq. ft. general office building; 0.25 FAR; 3"" meter)",,,,,,,,,,,,,,,,,"Industrial per 1,000 sq. ft. (100,000 sq. ft. building; 0.15 FAR; 3"" meter)",,,,,,,,,,,,,,
State,County,Jurisdiction,Updated,,Total ,Non-Util,Roads,Water,Sewer,Drain,Parks,Library,Fire,Police,Gen.Govt,Schools,Other,State,County,Jurisdiction,,Total ,Non-Util,Roads,Water,Sewer,Drain,Parks,Library,Fire,Police,Gen.Govt,Schools,Other,State,County,Jurisdiction,,Total ,Non-Util,Roads,Water,Sewer,Drain,Parks,Library,Fire,Police,Gen.Govt,Schools,Other,State,County,Jurisdiction,,Total ,Non-Util,Roads,Water,Sewer,Drain,Parks,Library,Fire,Police,Gen.Govt,Schools,Other,State,County,Jurisdiction,,Total ,Non-Util,Roads,Water,Sewer,Drain,Parks,Library,Fire,Police,Gen.Govt,Schools,Other,
CA,Fresno,Clovis,4/14/06,,"$13,594","$7,317","$4,293","$2,052","$4,225",,"$2,381",,$321,$100,,,$222,CA,Fresno,Clovis,,"$7,669","$6,486","$3,578",$479,$704,,"$2,381",,$321,$100,,,$106,CA,Fresno,Clovis,,"$8,655","$7,651","$6,571",$328,$676,,"$1,080",,,,,,,CA,Fresno,Clovis,,"$6,027","$5,023","$3,943",$328,$676,,"$1,080",,$0,$0,$0,,,CA,Fresno,Clovis,,"$8,655","$7,651","$6,571",$328,$676,,"$1,080",,$0,$0,$0,,,
CA,Kern,Bakersfield,7/6/06,,"$14,571","$12,071","$4,841",,"$2,500",,"$1,510",,,,,"$4,480","$1,240",CA,Kern,Bakersfield,,"$9,113","$7,313","$2,323",,"$1,800",,"$1,510",,,,,"$2,240","$1,240",CA,Kern,Bakersfield,,"$2,060","$1,600",varies,,$460,,,,,,,$360,"$1,240",CA,Kern,Bakersfield,,"$2,060","$1,600",varies,,$460,,,,,,,$360,"$1,240",CA,Kern,Bakersfield,,"$2,060","$1,600",varies,,$460,,,,,,,$360,"$1,240",
CA,Los Angeles,Lancaster,6/22/04,,"$8,087","$8,087","$1,754",,,"$2,512","$2,346",$556,,,$119,$800,varies,CA,Los Angeles,Lancaster,,"$5,485","$5,485","$1,614",,,"$1,256","$2,096",,,,$119,$400,,CA,Los Angeles,Lancaster,,"$1,793","$1,793","$1,250",,,$500,,,,,$43,,,CA,Los Angeles,Lancaster,,"$1,793","$1,793","$1,250",,,$500,,,,,$43,,,CA,Los Angeles,Lancaster,,"$1,033","$1,033",$490,,,$500,,,,,$43,,,
CA,Los Angeles,Long Beach,4/14/06,,"$7,964","$7,905","$1,125",,$59,,"$2,680",,,,,"$4,100",,CA,Los Angeles,Long Beach,,"$5,304","$5,245","$1,125",,$59,,"$2,070",,,,,"$2,050",,CA,Los Angeles,Long Beach,,"$3,330","$3,330","$3,000",,,,,,,,,$330,,CA,Los Angeles,Long Beach,,"$2,330","$2,330","$2,000",,,,,,,,,$330,,CA,Los Angeles,Long Beach,,"$1,430","$1,430","$1,100",,,,,,,,,$330,,
CA,Monterey,Salinas,4/14/06,,"$9,078","$5,678","$2,570",,"$3,400","$1,146","$1,962",,,,,,,CA,Monterey,Salinas,,"$6,039","$3,100","$1,028",,"$2,939",$764,"$1,308",,,,,,,CA,Monterey,Salinas,,"$7,855","$7,311","$6,570",,$544,$741,,,,,,,,CA,Monterey,Salinas,,"$2,673","$2,129","$1,685",,$544,$445,,,,,,,,CA,Monterey,Salinas,,"$2,351","$1,807","$1,066",,$544,$741,,,,,,,,
,,,,"Single-Family Unit (3-BR, 2,000 sf, on 10,000 sq. ft. lot at density of 4 UPA and value of $200,000)",,,,,,,,,,,,,,,,,"Multi-Family Unit (2 bedroom, 1,000 sq. ft. unit, density of 12 UPA; $100,000 value; 7-2"" meters (2 for irrigation) for 240 unit complex)",,,,,,,,,,,,,,,,,"Retail per 1,000 sq. ft. (100,000 sq. ft. shopping center; 0.15 FAR; 3"" meter)",,,,,,,,,,,,,,,,,"Office per 1,000 sq. ft. (100,000 sq. ft. general office building; 0.25 FAR; 3"" meter)",,,,,,,,,,,,,,,,,"Industrial per 1,000 sq. ft. (100,000 sq. ft. building; 0.15 FAR; 3"" meter)",,,,,,,,,,,,,,
State,County,Jurisdiction,Updated,,Total ,Non-Util,Roads,Water,Sewer,Drain,Parks,Library,Fire,Police,Gen.Govt,Schools,Other,State,County,Jurisdiction,,Total ,Non-Util,Roads,Water,Sewer,Drain,Parks,Library,Fire,Police,Gen.Govt,Schools,Other,State,County,Jurisdiction,,Total ,Non-Util,Roads,Water,Sewer,Drain,Parks,Library,Fire,Police,Gen.Govt,Schools,Other,State,County,Jurisdiction,,Total ,Non-Util,Roads,Water,Sewer,Drain,Parks,Library,Fire,Police,Gen.Govt,Schools,Other,State,County,Jurisdiction,,Total ,Non-Util,Roads,Water,Sewer,Drain,Parks,Library,Fire,Police,Gen.Govt,Schools,Other,
CA,Napa,St. Helena,4/14/06,,"$24,280","$10,740","$1,000","$7,200","$6,340","$1,280",,,,"$3,520","$4,940",,,CA,Napa,St. Helena,,"$12,140","$5,370",$500,"$3,600","$3,170",$640,,,,"$1,760","$2,470",,,CA,Napa,St. Helena,,"$17,180","$9,050","$4,180","$4,340","$3,790",$640,,,,"$1,760","$2,470",,,CA,Napa,St. Helena,,"$12,580","$8,340","$3,470","$2,260","$1,980",$640,,,,"$1,760","$2,470",,,CA,Napa,St. Helena,,"$11,320","$5,700",$830,"$3,000","$2,620",$640,,,,"$1,760","$2,470",,,
CA,Orange,Brea,4/14/06,,"$17,471","$4,926","$3,406","$12,545",,,,,"$1,388",$133,,,,CA,Orange,Brea,,"$7,203","$4,276","$2,756","$2,927",,,,,"$1,388",$133,,,,CA,Orange,Brea,,"$9,447","$7,440","$7,440","$2,007",,,,,,,,,,CA,Orange,Brea,,"$9,447","$7,440","$7,440","$2,007",,,,,,,,,,CA,Orange,Brea,,"$9,447","$7,440","$7,440","$2,007",,,,,,,,,,
CA,Placer,Rocklin,4/14/06,,"$10,173","$10,173","$3,181",,,$293,"$2,696",,,,,,"$4,004",CA,Placer,Rocklin,,"$7,631","$7,631","$2,515",,,$116,"$2,217",,,,,,"$2,783",CA,Placer,Rocklin,,"$8,421","$8,421","$6,929",,,$213,,,,,,,"$1,280",CA,Placer,Rocklin,,"$5,368","$5,368","$3,820",,,$128,,,,,,,"$1,420",CA,Placer,Rocklin,,"$3,811","$3,811","$2,021",,,$213,,,,,,,"$1,577",
CA,Sacramento,Citrus Heights,4/14/06,,"$10,123","$4,123","$1,434",,"$6,000","$1,610","$1,079",,,,,,,CA,Sacramento,Citrus Heights,,"$3,588","$3,588","$1,313",,,"$1,610",$665,,,,,,,CA,Sacramento,Citrus Heights,,"$7,089","$7,089","$4,450",,,"$1,869",,,,,,,$770,CA,Sacramento,Citrus Heights,,"$5,731","$5,731","$3,640",,,"$1,121",,,,,,,$970,CA,Sacramento,Citrus Heights,,"$6,119","$6,119","$3,640",,,"$1,869",,,,,,,$610,
CA,Sacramento,Elk Grove,4/14/06,,"$35,957","$20,445","$10,012","$7,487","$8,025",,"$4,213",$338,$462,$719,"$1,016",,"$3,685",CA,Sacramento,Elk Grove,,"$24,021","$13,231","$6,898","$5,615","$5,175",,"$2,809",$225,$306,$479,$677,,"$1,837",CA,Sacramento,Elk Grove,,"$16,468","$13,850","$11,850",$674,"$1,944",,$670,,$300,$110,$150,,$770,CA,Sacramento,Elk Grove,,"$16,018","$13,400","$10,600",$674,"$1,944",,$960,,$430,$180,$260,,$970,CA,Sacramento,Elk Grove,,"$10,228","$7,610","$6,310",$674,"$1,944",,$330,,$250,$50,$60,,$610,
CA,Sacramento,Sacramento,1/30/05,,"$21,264","$14,205","$1,600","$1,059","$6,000","$6,000","$1,707",,,,,"$3,680","$1,218",CA,Sacramento,Sacramento,,"$8,542","$4,920",$634,$247,"$3,375","$2,500","$1,037",,,,,,$749,CA,Sacramento,Sacramento,,"$8,974","$7,845",$590,$169,$960,"$4,591",$620,,,,,,"$2,043",CA,Sacramento,Sacramento,,"$6,833","$5,704",$756,$169,$960,"$2,755",$452,,,,,,"$1,742",CA,Sacramento,Sacramento,,"$7,805","$6,676",$417,$169,$960,"$3,826",$560,,,,,,"$1,873",
CA,San Bernadino,Highland,2/5/05,,"$5,231","$5,231","$2,834",,,$732,"$1,176",$107,$165,$34,$183,,,CA,San Bernadino,Highland,,"$3,704","$3,704","$1,864",,,$261,"$1,090",$99,$173,$34,$183,,,CA,San Bernadino,Highland,,"$4,954","$4,954","$4,430",,,$322,,,$99,$30,$73,,,CA,San Bernadino,Highland,,"$4,954","$4,954","$4,430",,,$322,,,$99,$30,$73,,,CA,San Bernadino,Highland,,"$1,625","$1,625","$1,176",,,$322,,,$24,$30,$73,,,
CA,San Bernadino,Redlands,4/14/06,,"$8,098","$8,098","$1,854",,,$712,"$2,080","$1,032",$254,$655,"$1,511",,,CA,San Bernadino,Redlands,,"$6,139","$6,139","$1,302",,,$377,"$1,080","$1,032",$181,$655,"$1,511",,,CA,San Bernadino,Redlands,,"$13,361","$13,361","$8,321",,,$678,$269,$711,$336,$616,"$2,431",,,CA,San Bernadino,Redlands,,"$6,827","$6,827","$2,133",,,$330,$269,$711,$336,$616,"$2,431",,,CA,San Bernadino,Redlands,,"$6,444","$6,444","$1,351",,,$762,$269,$711,$304,$616,"$2,431",,,
CA,San Bernadino,Rialto,4/14/06,,"$11,298","$6,208",$263,"$3,696","$1,394","$2,111","$2,709",$66,$390,$422,$247,,,CA,San Bernadino,Rialto,,"$11,607","$4,521",$173,"$6,003","$1,083",$532,"$2,116",$52,$413,$988,$247,,,CA,San Bernadino,Rialto,,"$5,105","$1,950",$750,"$2,966",$189,$620,$140,,$240,$100,$100,,,CA,San Bernadino,Rialto,,"$4,745","$1,590",$390,"$2,966",$189,$620,$140,,$240,$100,$100,,,CA,San Bernadino,Rialto,,"$3,975",$870,$90,"$2,966",$139,$550,$120,,$10,$20,$80,,,
CA,San Diego,Carlsbad,7/18/06,,"$26,332","$16,528","$1,600","$7,501","$2,303",$799,"$6,689",,,,,,"$7,440",CA,San Diego,Carlsbad,,"$15,356","$14,079",$960,$892,$384,$266,"$5,413",,,,,,"$7,440",CA,San Diego,Carlsbad,,"$2,994","$1,853","$1,742",$773,$368,$111,,,,,,,,CA,San Diego,Carlsbad,,"$2,005",$864,$753,$773,$368,$111,,,,,,,,CA,San Diego,Carlsbad,,"$1,618",$477,$366,$773,$368,$111,,,,,,,,
CA,San Diego,Escondido,4/14/06,,"$20,712","$8,894","$2,193","$4,690","$7,128","$1,060","$2,355",,,,"$3,226",,$60,CA,San Diego,Escondido,,"$15,869","$7,319","$1,314","$3,510","$5,040",$424,"$2,355",,,,"$3,226",,,CA,San Diego,Escondido,,"$7,774","$6,270","$3,820",$468,"$1,036",$590,,,,,"$1,560",,$300,CA,San Diego,Escondido,,"$4,874","$3,370",$920,$468,"$1,036",$590,,,,,"$1,560",,$300,CA,San Diego,Escondido,,"$3,604","$2,510",$440,$468,$626,$590,,,,,"$1,180",,$300,
CA,San Diego,San Diego,1/30/05,,"$31,073","$22,352",,"$5,011","$3,710",,,,,,,,"$22,352",CA,San Diego,San Diego,,"$24,367","$15,646",,"$5,011","$3,710",,,,,,,,"$15,646",CA,San Diego,San Diego,,"$49,508","$48,112",,$802,$594,,,,,,,,"$48,112",CA,San Diego,San Diego,,"$21,933","$20,537",,$802,$594,,,,,,,,"$20,537",CA,San Diego,San Diego,,"$16,847","$15,451",,$802,$594,,,,,,,,"$15,451",
CA,San Francisco,San Francisco,6/22/04,,"$5,256","$2,580",,"$2,676",,,,,,,,"$2,580",,CA,San Francisco,San Francisco,,"$3,536",$860,,"$2,676",,,,,,,,$860,,CA,San Francisco,San Francisco,,"$11,580","$11,580",,,,,,,,,,$240,"$11,340",CA,San Francisco,San Francisco,,"$19,580","$19,580","$5,000",,,,"$2,000",,,,,$240,"$12,340",CA,San Francisco,San Francisco,,"$11,580","$11,580",,,,,,,,,,$240,"$11,340",
CA,San Joaquin,Lodi,4/14/06,,"$13,417","$12,280","$2,025","$1,008",$129,"$2,900","$4,972",,$387,$396,"$1,600",,,CA,San Joaquin,Lodi,,"$6,652","$5,909","$1,323",$658,$84,$967,"$2,370",,$253,$234,$763,,,CA,San Joaquin,Lodi,,"$8,895","$8,426","$2,579",$395,$74,"$2,361",$974,,$641,$999,$872,,,CA,San Joaquin,Lodi,,"$6,907","$6,626","$2,433",$237,$45,"$1,417",$986,,$350,$541,$899,,,CA,San Joaquin,Lodi,,"$6,586","$6,393","$2,480",$160,$33,"$2,361",$700,,$152,$73,$627,,,
CA,San Joaquin,Ripon,2/6/05,,"$30,592","$23,423","$3,871","$4,171","$2,998","$1,049","$5,421",$320,"$1,248",$811,,"$5,460","$5,243",CA,San Joaquin,Ripon,,"$18,112","$13,357","$1,545","$2,782","$1,973",$417,"$3,575",$179,$833,$534,,"$2,730","$3,544",CA,San Joaquin,Ripon,,"$11,060","$6,624","$3,871","$1,277","$3,159","$1,065",,,$693,$127,,$360,$508,CA,San Joaquin,Ripon,,"$7,508","$4,846","$2,575",$766,"$1,895",$639,$833,,,$46,,$360,$393,CA,San Joaquin,Ripon,,"$10,281","$5,056","$2,533","$1,277","$3,948","$1,293",,,$461,$60,,$360,$348,
CA,San Luis Obispo,Paso Robles,4/26/06,,"$23,242","$11,157","$4,520","$7,734","$4,351",$644,"$3,750","$1,064",$746,,$433,,,CA,San Luis Obispo,Paso Robles,,"$20,503","$8,418","$2,974","$7,734","$4,351",$212,"$3,245",$921,$633,,$433,,,CA,San Luis Obispo,Paso Robles,,"$6,261","$4,740","$4,190",$825,$696,$150,,,$330,,$70,,,CA,San Luis Obispo,Paso Robles,,"$5,941","$4,420","$4,190",$825,$696,$150,,,$10,,$70,,,CA,San Luis Obispo,Paso Robles,,$540,$540,$250,,,$200,,,$10,,$80,,,
CA,San Luis Obispo,San Luis Obispo,4/26/06,,"$30,811","$12,895","$2,895","$14,428","$3,488",,,,,,,,"$10,000",CA,San Luis Obispo,San Luis Obispo,,"$21,819","$7,487","$2,487","$11,542","$2,790",,,,,,,,"$5,000",CA,San Luis Obispo,San Luis Obispo,,"$7,274","$4,570","$4,570","$2,199",$505,,,,,,,,,CA,San Luis Obispo,San Luis Obispo,,"$8,515","$5,811","$5,811","$2,199",$505,,,,,,,,,CA,San Luis Obispo,San Luis Obispo,,"$4,380","$1,676","$1,676","$2,199",$505,,,,,,,,,
CA,Santa Barbara,Carpinteria,4/26/06,,"$23,513","$23,513","$5,032",,,"$2,276","$11,770",,$380,,$980,"$3,075",,CA,Santa Barbara,Carpinteria,,"$14,791","$14,791","$3,316",,,$809,"$8,900",,$0,,$741,"$1,025",,CA,Santa Barbara,Carpinteria,,"$28,498","$28,498","$24,943",,,"$1,672","$1,526",,,,$27,$330,,CA,Santa Barbara,Carpinteria,,"$27,829","$27,829","$24,943",,,"$1,003","$1,526",,,,$27,$330,,CA,Santa Barbara,Carpinteria,,"$15,011","$15,011","$11,873",$0,$0,"$1,672","$1,108",,,,$27,$330,,
CA,Santa Barbara,Santa Maria,4/26/06,,"$22,901","$16,830","$6,940","$3,535","$2,536",,"$6,398","$1,119","$1,013","$1,003",$357,,,CA,Santa Barbara,Santa Maria,,"$14,556","$10,848","$3,817","$1,422","$2,286",,"$5,159",$559,$507,$627,$179,,,CA,Santa Barbara,Santa Maria,,"$8,383","$6,518","$5,808","$1,061",$804,,$20,$130,$70,$310,$180,,,CA,Santa Barbara,Santa Maria,,"$8,878","$7,013","$6,303","$1,061",$804,,$20,$130,$70,$310,$180,,,CA,Santa Barbara,Santa Maria,,"$5,106","$3,241","$2,531","$1,061",$804,,$20,$130,$70,$310,$180,,,
CA,Santa Clara,Gilroy,4/26/06,,"$67,961","$52,604","$9,545","$3,579","$11,778",$149,"$10,340","$1,890","$1,240","$2,890","$20,290","$6,260",,CA,Santa Clara,Gilroy,,"$51,111","$43,290","$7,737","$1,447","$6,374",$85,"$7,380","$1,290","$1,790","$4,690","$17,188","$3,130",,CA,Santa Clara,Gilroy,,"$19,357","$16,900","$12,430",$573,"$1,884",$170,,,$690,"$2,680",$600,$330,,CA,Santa Clara,Gilroy,,"$13,009","$10,552","$6,150",$573,"$1,884",$102,,,$690,"$2,680",$600,$330,,CA,Santa Clara,Gilroy,,"$6,382","$3,925","$2,400",$573,"$1,884",$85,,,$140,$120,$850,$330,,
CA,Santa Clara,Palo Alto,5/6/05,,"$19,293","$10,894",,"$3,353","$5,046",,"$10,164",$730,,,,,,CA,Santa Clara,Palo Alto,,"$8,106","$7,137",,$128,$841,,"$6,660",$477,,,,,,CA,Santa Clara,Palo Alto,,"$28,422","$27,550","$8,510",$65,$807,,"$3,620",$180,,,,,"$15,240",CA,Santa Clara,Palo Alto,,"$28,422","$27,550","$8,510",$65,$807,,"$3,620",$180,,,,,"$15,240",CA,Santa Clara,Palo Alto,,"$28,422","$27,550","$8,510",$65,$807,,"$3,620",$180,,,,,"$15,240",
CA,Santa Cruz,Santa Cruz Co,1/11/05,,"$13,000","$7,000","$4,000","$3,000","$3,000","$3,000",,,,,,,,CA,Santa Cruz,Santa Cruz Co,,"$11,800","$5,800","$2,800","$3,000","$3,000","$3,000",,,,,,,,CA,Santa Cruz,Santa Cruz Co,,"$28,780","$28,780","$27,280",varies,varies,"$1,500",,,,,,,,CA,Santa Cruz,Santa Cruz Co,,"$5,904","$5,904","$4,404",varies,varies,"$1,500",,,,,,,,CA,Santa Cruz,Santa Cruz Co,,"$4,288","$4,288","$2,788",varies,varies,"$1,500",,,,,,,,
CA,Santa Cruz,Scotts Valley,2/6/05,,"$17,901","$12,232","$3,773",,"$5,669",$250,"$6,700",$561,,$662,$286,,,CA,Santa Cruz,Scotts Valley,,"$13,117","$9,016","$2,239",,"$4,101",$125,"$5,217",$487,,$662,$286,,,CA,Santa Cruz,Scotts Valley,,"$10,974","$10,974","$7,500",,$907,$125,,,,"$2,326",$116,,,CA,Santa Cruz,Scotts Valley,,"$9,997","$9,997","$7,500",,$907,$125,,,,"$1,396",$69,,,CA,Santa Cruz,Scotts Valley,,"$7,940","$7,940","$4,470",,$907,$125,,,,"$2,326",$112,,,
CA,Shasta,Redding,4/26/06,,"$19,679","$7,384","$3,705","$6,132","$6,163",$583,"$2,967",,$129,,,,,CA,Shasta,Redding,,"$15,602","$3,307","$1,939","$6,132","$6,163",$199,"$1,113",,$56,,,,,CA,Shasta,Redding,,"$17,435","$17,435","$4,838","$6,132","$6,163",$254,,,$48,,,,,CA,Shasta,Redding,,"$17,233","$17,233","$4,634","$6,132","$6,163",$233,,,$71,,,,,CA,Shasta,Redding,,"$14,886","$14,886","$2,383","$6,132","$6,163",$170,,,$38,,,,,
CA,Solano,Vacaville,4/26/06,,"$32,983","$18,492","$7,563","$6,860","$7,631",$916,"$3,639",,$265,$590,$585,,"$4,934",CA,Solano,Vacaville,,"$16,726","$8,103","$4,570","$2,518","$6,105",$388,"$2,439",,$88,$265,$353,,,CA,Solano,Vacaville,,"$9,596","$9,596","$3,985","$1,495","$1,530","$1,038",,,$158,"$1,070",$320,,,CA,Solano,Vacaville,,"$7,960","$7,960","$3,026","$1,495","$1,910",$623,,,$95,$566,$245,,,CA,Solano,Vacaville,,"$12,868","$12,868","$2,214","$1,495","$7,631","$1,038",,,$158,$160,$172,,,
CA,Sonoma,Windsor,4/26/06,,"$33,685","$20,288","$7,252","$1,365","$12,032","$2,352","$9,039",,,,"$1,645",,,CA,Sonoma,Windsor,,"$23,410","$14,524","$4,803",$515,"$8,371","$2,352","$6,235",,,,"$1,134",,,CA,Sonoma,Windsor,,"$13,539","$13,539","$9,418",$109,"$1,925","$1,813",,,,,$274,,,CA,Sonoma,Windsor,,"$9,329","$9,329","$5,697",$109,"$1,925","$1,140",,,,,$457,,,CA,Sonoma,Windsor,,"$6,795","$6,795","$2,665",$109,"$1,925","$1,901",,,,,$195,,,
CA,Ventura,Santa Paula,4/26/06,,"$14,499","$9,240","$2,291","$1,400","$3,859",,"$4,240",$802,$247,$312,$691,,$657,CA,Ventura,Santa Paula,,"$9,409","$8,439","$1,925",$327,$643,,"$4,025",$761,$228,$186,$691,,$623,CA,Ventura,Santa Paula,,"$5,934","$5,934","$3,666",$224,$617,,$315,,$285,$355,$366,,$106,CA,Ventura,Santa Paula,,"$5,483","$5,483","$2,933",$224,$617,,$164,,$199,$925,$366,,$55,CA,Ventura,Santa Paula,,"$2,386","$2,386",$733,$224,$617,,$274,,$36,$44,$366,,$92,
CA,Yolo,Davis,6/30/06,,"$16,793","$12,813","$5,885","$2,589","$1,391",$357,"$4,056",,,$672,"$1,843",,,CA,Yolo,Davis,,"$10,882","$8,484","$3,319","$1,437",$961,$100,"$3,096",,,$503,"$1,466",,,CA,Yolo,Davis,,"$16,895","$16,895","$14,717",varies,varies,$138,$591,,,$719,$731,,,CA,Yolo,Davis,,"$2,897","$2,897",$719,varies,varies,$138,$591,,,$719,$731,,,CA,Yolo,Davis,,"$1,053","$1,053",$349,varies,varies,$138,$154,,,$212,$200,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CO,Adams,Adams Co,1/13/05,,"$1,599","$1,599","$1,599",,,,,,,,,,,CO,Adams,Adams Co,,$983,$983,$983,,,,,,,,,,,CO,Adams,Adams Co,,"$4,264","$4,264","$4,264",,,,,,,,,,,CO,Adams,Adams Co,,"$2,357","$2,357","$2,357",,,,,,,,,,,CO,Adams,Adams Co,,"$1,552","$1,552","$1,552",,,,,,,,,,,
CO,Adams,Commerce City,1/13/05,,"$3,201","$2,700","$1,181",$501,,,$900,,,,,$619,,CO,Adams,Commerce City,,"$1,508","$1,053",$726,$455,,,$327,,,,,,,CO,Adams,Commerce City,,"$3,562","$3,562","$3,229",,,,$333,,,,,,,CO,Adams,Commerce City,,"$1,941","$1,941","$1,741",,,,$200,,,,,,,CO,Adams,Commerce City,,"$1,479","$1,479","$1,146",,,,$333,,,,,,,
CO,Boulder,Boulder,11/18/06,,"$22,808","$11,458","$1,922","$9,530","$1,820","$3,560","$2,179",$379,$203,$243,$253,"$2,220",$500,CO,Boulder,Boulder,,"$15,545","$6,465","$1,160","$7,625","$1,455","$1,780","$1,454",$253,$135,$162,$169,"$1,090",$262,CO,Boulder,Boulder,,"$6,274","$4,458","$1,575","$1,525",$291,"$1,780",,,$174,$174,$208,,$547,CO,Boulder,Boulder,,"$6,274","$4,458","$1,575","$1,525",$291,"$1,780",,,$174,$174,$208,,$547,CO,Boulder,Boulder,,"$6,274","$4,458","$1,575","$1,525",$291,"$1,780",,,$174,$174,$208,,$547,
CO,Eagle,Eagle Co,7/13/06,,"$3,970","$3,970","$1,600",,,,,,$537,,,"$1,833",,CO,Eagle,Eagle Co,,"$1,950","$1,950","$1,109",,,,,,$537,,,$304,,CO,Eagle,Eagle Co,,"$5,192","$5,192","$4,923",,,,,,$269,,,,,CO,Eagle,Eagle Co,,"$2,156","$2,156","$1,887",,,,,,$269,,,,,CO,Eagle,Eagle Co,,"$1,435","$1,435","$1,166",,,,,,$269,,,,,
CO,Eagle,Basalt,7/14/06,,"$14,465","$7,565",$500,"$3,400","$3,500",,"$5,178",,,,,"$1,887",,CO,Eagle,Basalt,,"$10,918","$5,958",$250,"$2,160","$2,800",,"$3,698",,,,,"$2,010",,CO,Eagle,Basalt,,"$4,157","$2,259",$250,$690,"$1,208",,"$1,509",,,,,,$500,CO,Eagle,Basalt,,"$4,502","$1,656",$250,"$1,035","$1,811",,$906,,,,,,$500,CO,Eagle,Basalt,,"$3,682","$2,259",$250,$518,$906,,"$1,509",,,,,,$500,
CO,Eagle,Eagle,6/22/04,,"$2,072","$2,072",$922,,,,,,"$1,150",,,,,CO,Eagle,Eagle,,"$1,736","$1,736",$586,,,,,,"$1,150",,,,,CO,Eagle,Eagle,,"$1,497","$1,497",$922,,,,,,$575,,,,,CO,Eagle,Eagle,,"$1,497","$1,497",$922,,,,,,$575,,,,,CO,Eagle,Eagle,,$750,$750,$175,,,,,,$575,,,,,
CO,El Paso,Colorado Springs,11/18/06,,"$14,364","$3,380",,"$9,323","$1,661","$1,557",$980,,,,,$843,,CO,El Paso,Colorado Springs,,"$10,144","$1,417",,"$7,066","$1,661",$519,$695,,,,,$203,,CO,El Paso,Colorado Springs,,"$2,710",$953,,"$1,492",$266,$953,,,,,,,,CO,El Paso,Colorado Springs,,"$2,329",$572,,"$1,492",$266,$572,,,,,,,,CO,El Paso,Colorado Springs,,"$2,710",$953,,"$1,492",$266,$953,,,,,,,,
CO,Jefferson,Jefferson Co,11/18/06,,"$2,234","$2,234","$2,234",,,,,,,,,,,CO,Jefferson,Jefferson Co,,"$1,858","$1,858","$1,858",,,,,,,,,,,CO,Jefferson,Jefferson Co,,"$4,850","$4,850","$4,850",,,,,,,,,,,CO,Jefferson,Jefferson Co,,"$3,270","$3,270","$3,270",,,,,,,,,,,CO,Jefferson,Jefferson Co,,"$1,400","$1,400","$1,400",,,,,,,,,,,
CO,La Plata,Durango,1/13/05,,"$2,153","$2,153",$908,,,,$300,,,,,$945,,CO,La Plata,Durango,,"$1,162","$1,162",$567,,,,$300,,,,,$295,,CO,La Plata,Durango,,"$2,126","$2,126","$2,126",,,,,,,,,,,CO,La Plata,Durango,,"$1,836","$1,836","$1,836",,,,,,,,,,,CO,La Plata,Durango,,$764,$764,$764,,,,,,,,,,,
CO,Larimer,Larimer Co,11/18/06,,"$3,172","$3,172","$1,913",,,,"$1,259",,,,,,,CO,Larimer,Larimer Co,,"$2,145","$2,145","$1,326",,,,$819,,,,,,,CO,Larimer,Larimer Co,,"$5,870","$5,870","$5,870",,,,,,,,,,,CO,Larimer,Larimer Co,,"$2,408","$2,408","$2,408",,,,,,,,,,,CO,Larimer,Larimer Co,,"$1,392","$1,392","$1,392",,,,,,,,,,,
CO,Larimer,Loveland,7/12/06,,"$20,176","$13,104","$2,984","$4,632","$2,440",$689,"$4,650",$898,$502,$590,$679,"$1,382",$730,CO,Larimer,Loveland,,"$14,869","$11,185","$1,940","$1,432","$2,252",$250,"$4,650",$898,$502,$590,$679,$946,$730,CO,Larimer,Loveland,,"$9,356","$8,553","$7,510",$803,,$113,,,$260,$310,$360,,,CO,Larimer,Loveland,,"$6,046","$5,243","$4,200",$803,,$113,,,$260,$310,$360,,,CO,Larimer,Loveland,,"$3,330","$2,526","$2,170",$803,,$106,,,$70,$80,$100,,,
CO,Larimer,Ft. Collins,11/18/06,,"$17,808","$8,139","$2,483","$8,639","$1,030",$669,"$3,215",$508,$182,$126,$230,$726,,CO,Larimer,Ft. Collins,,"$10,987","$5,638","$1,536","$4,519",$830,$223,"$2,378",$376,$135,$93,$171,$726,,CO,Larimer,Ft. Collins,,"$10,629","$8,266","$7,064","$1,967",$396,$655,,,$195,$135,$217,,,CO,Larimer,Ft. Collins,,"$5,840","$3,477","$2,537","$1,967",$396,$393,,,$195,$135,$217,,,CO,Larimer,Ft. Collins,,"$4,698","$2,335","$1,529","$1,967",$396,$655,,,$54,$37,$60,,,
